density,temperature,carrier_fraction,relative_drift,pressure,energy_density,enthalpy_per_particle,mobility_00,mobility_01,mobility_11,drift_energy
0.06,0.08,0.04666666666666667,0.0032,0.004799999999999873,0.06786517624103393,1.2110862706838967,0.01793941180824866,0.014987257974065455,0.05672648106546188,0.001141790610885617
0.06,0.08,0.04666666666666667,0.0048000000000000004,0.004799999999999873,0.06786517624103393,1.2110862706838967,0.01793941180824866,0.014987257974065455,0.05672648106546188,0.0025894504076762045
0.06,0.08,0.04666666666666667,0.0064,0.004799999999999873,0.06786517624103393,1.2110862706838967,0.01793941180824866,0.014987257974065455,0.05672648106546188,0.004654294318459017
0.06,0.08,0.04666666666666667,0.008,0.004799999999999873,0.06786517624103393,1.2110862706838967,0.01793941180824866,0.014987257974065455,0.05672648106546188,0.007374442538510045
0.06,0.08,0.04666666666666667,0.009600000000000001,0.004799999999999873,0.06786517624103393,1.2110862706838967,0.01793941180824866,0.014987257974065455,0.05672648106546188,0.01079890674746985
0.06,0.08,0.04666666666666667,0.0112,0.004799999999999873,0.06786517624103393,1.2110862706838967,0.01793941180824866,0.014987257974065455,0.05672648106546188,0.014987590109343552
0.06,0.08,0.04666666666666667,0.0128,0.004799999999999873,0.06786517624103393,1.2110862706838967,0.01793941180824866,0.014987257974065455,0.05672648106546188,0.02001128727250086
0.06,0.08,0.04666666666666667,0.014400000000000001,0.004799999999999873,0.06786517624103393,1.2110862706838967,0.01793941180824866,0.014987257974065455,0.05672648106546188,0.025951684369676025
0.06,0.08,0.04666666666666667,0.016,0.004799999999999873,0.06786517624103393,1.2110862706838967,0.01793941180824866,0.014987257974065455,0.05672648106546188,0.03290135901796789
0.06,0.08,0.06833333333333333,0.0,0.004799999999999873,0.06786517624103393,1.2110862706838967,0.018129324148238264,0.01514591787118504,0.05732700570214836,0.0
0.06,0.08,0.06833333333333333,0.0016,0.004799999999999873,0.06786517624103393,1.2110862706838967,0.018129324148238264,0.01514591787118504,0.05732700570214836,0.00028709364455635906
0.06,0.08,0.06833333333333333,0.0032,0.004799999999999873,0.06786517624103393,1.2110862706838967,0.018129324148238264,0.01514591787118504,0.05732700570214836,0.0011538779707728425
0.06,0.08,0.06833333333333333,0.0048000000000000004,0.004799999999999873,0.06786517624103393,1.2110862706838967,0.018129324148238264,0.01514591787118504,0.05732700570214836,0.002616863156291669
0.06,0.08,0.06833333333333333,0.0064,0.004799999999999873,0.06786517624103393,1.2110862706838967,0.018129324148238264,0.01514591787118504,0.05732700570214836,0.00470356616384987
0.06,0.08,0.06833333333333333,0.008,0.004799999999999873,0.06786517624103393,1.2110862706838967,0.018129324148238264,0.01514591787118504,0.05732700570214836,0.007452510741279287
0.06,0.08,0.06833333333333333,0.009600000000000001,0.004799999999999873,0.06786517624103393,1.2110862706838967,0.018129324148238264,0.01514591787118504,0.05732700570214836,0.010913227421506582
0.06,0.08,0.06833333333333333,0.0112,0.004799999999999873,0.06786517624103393,1.2110862706838967,0.018129324148238264,0.01514591787118504,0.05732700570214836,0.015146253522553211
0.06,0.08,0.06833333333333333,0.0128,0.004799999999999873,0.06786517624103393,1.2110862706838967,0.018129324148238264,0.01514591787118504,0.05732700570214836,0.020223133147535478
0.06,0.08,0.06833333333333333,0.014400000000000001,0.004799999999999873,0.06786517624103393,1.2110862706838967,0.018129324148238264,0.01514591787118504,0.05732700570214836,0.026226417184664452
0.06,0.08,0.06833333333333333,0.016,0.004799999999999873,0.06786517624103393,1.2110862706838967,0.018129324148238264,0.01514591787118504,0.05732700570214836,0.03324966330724605
0.06,0.08,0.09,0.0,0.004799999999999873,0.06786517624103393,1.2110862706838967,0.018319236488227864,0.015304577768304625,0.05792753033883484,0.0
0.06,0.08,0.09,0.0016,0.004799999999999873,0.06786517624103393,1.2110862706838967,0.018319236488227864,0.015304577768304625,0.05792753033883484,0.0002901010719368849
0.06,0.08,0.09,0.0032,0.004799999999999873,0.06786517624103393,1.2110862706838967,0.018319236488227864,0.015304577768304625,0.05792753033883484,0.0011659653306600678
0.06,0.08,0.09,0.0048000000000000004,0.004799999999999873,0.06786517624103393,1.2110862706838967,0.018319236488227864,0.015304577768304625,0.05792753033883484,0.0026442759049071334
0.06,0.08,0.09,0.0064,0.004799999999999873,0.06786517624103393,1.2110862706838967,0.018319236488227864,0.015304577768304625,0.05792753033883484,0.004752838009240722
0.06,0.08,0.09,0.008,0.004799999999999873,0.06786517624103393,1.2110862706838967,0.018319236488227864,0.015304577768304625,0.05792753033883484,0.007530578944048529
0.06,0.08,0.09,0.009600000000000001,0.004799999999999873,0.06786517624103393,1.2110862706838967,0.018319236488227864,0.015304577768304625,0.05792753033883484,0.011027548095543314
0.06,0.08,0.09,0.0112,0.004799999999999873,0.06786517624103393,1.2110862706838967,0.018319236488227864,0.015304577768304625,0.05792753033883484,0.015304916935762873
0.06,0.08,0.09,0.0128,0.004799999999999873,0.06786517624103393,1.2110862706838967,0.018319236488227864,0.015304577768304625,0.05792753033883484,0.02043497902257009
0.06,0.08,0.09,0.014400000000000001,0.004799999999999873,0.06786517624103393,1.2110862706838967,0.018319236488227864,0.015304577768304625,0.05792753033883484,0.026501149999652876
0.06,0.08,0.09,0.016,0.004799999999999873,0.06786517624103393,1.2110862706838967,0.018319236488227864,0.015304577768304625,0.05792753033883484,0.033597967596524204
0.08,0.08,0.025,0.0,0.00639999999999983,0.09048690165471192,1.2110862706838967,0.023665999291012076,0.019771464102594494,0.07483460857170052,0.0
